date,state,district,pincode,age_0_5,age_5_17,age_18_greater
31-12-2025,Madhya Pradesh,Narmadapuram,461990,5,2,0
31-12-2025,Madhya Pradesh,Narsimhapur,487441,5,1,0
31-12-2025,Madhya Pradesh,Narsimhapur,487881,3,0,0
31-12-2025,Madhya Pradesh,Narsinghpur,487001,23,8,0
31-12-2025,Madhya Pradesh,Narsinghpur,487330,8,2,0
31-12-2025,Madhya Pradesh,Neemuch,458116,10,2,0
31-12-2025,Madhya Pradesh,Neemuch,458118,20,4,0
31-12-2025,Madhya Pradesh,Neemuch,458468,1,0,0
31-12-2025,Madhya Pradesh,Pandhurna,480331,1,0,0
31-12-2025,Madhya Pradesh,Panna,488220,18,31,0
31-12-2025,Madhya Pradesh,Raisen,462046,1,3,0
31-12-2025,Madhya Pradesh,Raisen,464661,2,1,0
31-12-2025,Madhya Pradesh,Raisen,464774,18,7,0
31-12-2025,Madhya Pradesh,Raisen,464881,12,6,0
31-12-2025,Madhya Pradesh,Raisen,464990,11,3,0
31-12-2025,Madhya Pradesh,Rajgarh,465667,27,6,0
31-12-2025,Madhya Pradesh,Rajgarh,465674,23,17,0
31-12-2025,Madhya Pradesh,Rajgarh,465677,20,11,0
31-12-2025,Madhya Pradesh,Rajgarh,465679,21,8,1
31-12-2025,Madhya Pradesh,Ratlam,457001,25,18,2
31-12-2025,Madhya Pradesh,Ratlam,457333,3,3,0
31-12-2025,Madhya Pradesh,Ratlam,457555,10,16,0
31-12-2025,Madhya Pradesh,Rewa,486002,1,1,0
31-12-2025,Madhya Pradesh,Rewa,486005,1,0,0
31-12-2025,Madhya Pradesh,Rewa,486006,6,0,0
31-12-2025,Madhya Pradesh,Rewa,486331,33,3,0
31-12-2025,Madhya Pradesh,Rewa,486340,7,1,0
31-12-2025,Madhya Pradesh,Rewa,486341,8,3,0
31-12-2025,Madhya Pradesh,Rewa,486448,4,1,0
31-12-2025,Madhya Pradesh,Rewa,486553,17,3,0
31-12-2025,Madhya Pradesh,Rewa,486556,6,2,0
31-12-2025,Madhya Pradesh,Sagar,470002,17,3,0
31-12-2025,Madhya Pradesh,Sagar,470115,6,7,0
31-12-2025,Madhya Pradesh,Sagar,470119,11,5,0
31-12-2025,Madhya Pradesh,Sagar,470125,3,1,0
31-12-2025,Madhya Pradesh,Sagar,470223,5,1,0
31-12-2025,Madhya Pradesh,Sagar,470226,37,11,2
31-12-2025,Madhya Pradesh,Sagar,470335,23,8,0
31-12-2025,Madhya Pradesh,Sagar,470441,10,7,0
31-12-2025,Madhya Pradesh,Sagar,470442,13,2,0
31-12-2025,Madhya Pradesh,Satna,485001,13,9,4
31-12-2025,Madhya Pradesh,Satna,485772,29,13,0
31-12-2025,Madhya Pradesh,Satna,485774,7,4,0
31-12-2025,Madhya Pradesh,Sehore,466113,3,0,0
31-12-2025,Madhya Pradesh,Sehore,466114,6,0,0
31-12-2025,Madhya Pradesh,Sehore,466116,8,3,0
31-12-2025,Madhya Pradesh,Sehore,466120,5,0,0
31-12-2025,Madhya Pradesh,Sehore,466221,3,0,1
31-12-2025,Madhya Pradesh,Sehore,466665,2,1,0
31-12-2025,Madhya Pradesh,Seoni,480880,1,0,0
31-12-2025,Madhya Pradesh,Seoni,480881,4,0,0
31-12-2025,Madhya Pradesh,Shahdol,484117,2,0,0
31-12-2025,Madhya Pradesh,Shahdol,484224,18,4,0
31-12-2025,Madhya Pradesh,Shahdol,484661,2,0,0
31-12-2025,Madhya Pradesh,Shajapur,465001,29,7,0
31-12-2025,Madhya Pradesh,Shajapur,465113,14,2,0
31-12-2025,Madhya Pradesh,Shajapur,465337,34,19,0
31-12-2025,Madhya Pradesh,Shajapur,465339,6,1,0
31-12-2025,Madhya Pradesh,Sheopur,476335,3,45,0
31-12-2025,Madhya Pradesh,Shivpuri,473551,40,36,2
31-12-2025,Madhya Pradesh,Shivpuri,473774,15,10,1
31-12-2025,Madhya Pradesh,Shivpuri,473775,11,34,1
31-12-2025,Madhya Pradesh,Shivpuri,473793,9,5,0
31-12-2025,Madhya Pradesh,Shivpuri,473880,6,13,0
31-12-2025,Madhya Pradesh,Shivpuri,475005,1,0,0
31-12-2025,Madhya Pradesh,Sidhi,486670,25,3,0
31-12-2025,Madhya Pradesh,Sidhi,486776,8,3,0
31-12-2025,Madhya Pradesh,Sidhi,486890,2,2,0
31-12-2025,Madhya Pradesh,Singrauli,486669,10,2,0
31-12-2025,Madhya Pradesh,Singrauli,486881,40,4,1
31-12-2025,Madhya Pradesh,Singrauli,486886,69,20,0
31-12-2025,Madhya Pradesh,Singrauli,486889,5,3,1
31-12-2025,Madhya Pradesh,Tikamgarh,472005,3,2,0
31-12-2025,Madhya Pradesh,Tikamgarh,472442,2,1,1
31-12-2025,Madhya Pradesh,Tikamgarh,472445,3,3,0
31-12-2025,Madhya Pradesh,Ujjain,456337,20,5,0
31-12-2025,Madhya Pradesh,Ujjain,456550,31,13,0
31-12-2025,Madhya Pradesh,Umaria,484665,11,3,0
31-12-2025,Madhya Pradesh,Vidisha,464113,8,4,0
31-12-2025,Madhya Pradesh,Vidisha,464221,32,9,0
31-12-2025,Madhya Pradesh,West Nimar,451224,2,0,0
31-12-2025,Madhya Pradesh,West Nimar,451228,2,1,0
31-12-2025,Maharashtra,Ahilyanagar,422620,1,0,0
31-12-2025,Maharashtra,Ahmadnagar,413201,3,0,0
31-12-2025,Maharashtra,Ahmadnagar,413703,1,0,0
31-12-2025,Maharashtra,Ahmadnagar,413704,4,1,0
31-12-2025,Maharashtra,Ahmadnagar,413709,0,3,0
31-12-2025,Maharashtra,Ahmadnagar,413737,7,2,0
31-12-2025,Maharashtra,Ahmadnagar,413739,1,4,0
31-12-2025,Maharashtra,Ahmadnagar,414001,7,3,0
31-12-2025,Maharashtra,Ahmadnagar,414113,1,1,0
31-12-2025,Maharashtra,Ahmadnagar,414402,2,2,0
31-12-2025,Maharashtra,Ahmadnagar,414606,2,2,0
31-12-2025,Maharashtra,Ahmadnagar,414607,10,1,0
31-12-2025,Maharashtra,Ahmadnagar,422620,1,3,0
31-12-2025,Maharashtra,Ahmadnagar,423109,0,1,0
31-12-2025,Maharashtra,Ahmadnagar,423602,0,1,0
31-12-2025,Maharashtra,Ahmed Nagar,422604,1,1,0
31-12-2025,Maharashtra,Akola,444102,1,0,0
31-12-2025,Maharashtra,Akola,444103,1,0,0
31-12-2025,Maharashtra,Akola,444502,1,0,0
31-12-2025,Maharashtra,Amravati,444604,0,3,0
31-12-2025,Maharashtra,Amravati,444706,0,1,0
31-12-2025,Maharashtra,Amravati,444813,1,1,0
31-12-2025,Maharashtra,Amravati,444902,1,0,0
31-12-2025,Maharashtra,Amravati,444907,2,1,0
31-12-2025,Maharashtra,Aurangabad,423701,5,6,0
31-12-2025,Maharashtra,Aurangabad,431002,7,4,0
31-12-2025,Maharashtra,Aurangabad,431003,1,2,0
31-12-2025,Maharashtra,Aurangabad,431005,3,1,0
31-12-2025,Maharashtra,Aurangabad,431101,1,1,0
31-12-2025,Maharashtra,Aurangabad,431105,2,4,0
31-12-2025,Maharashtra,Aurangabad,431109,2,4,0
31-12-2025,Maharashtra,Aurangabad,431112,7,5,0
31-12-2025,Maharashtra,Aurangabad,431115,3,1,0
31-12-2025,Maharashtra,Aurangabad,431116,5,2,0
31-12-2025,Maharashtra,Aurangabad,431117,1,1,0
31-12-2025,Maharashtra,Aurangabad,431133,5,4,0
31-12-2025,Maharashtra,Beed,413229,1,0,0
31-12-2025,Maharashtra,Beed,414204,1,1,0
31-12-2025,Maharashtra,Beed,431127,2,1,0
31-12-2025,Maharashtra,Beed,431515,7,4,0
31-12-2025,Maharashtra,Bhandara,441905,4,0,0
31-12-2025,Maharashtra,Bhandara,441907,1,0,0
31-12-2025,Maharashtra,Bid,413249,0,1,0
31-12-2025,Maharashtra,Bid,431127,1,0,0
31-12-2025,Maharashtra,Bid,431515,0,3,0
31-12-2025,Maharashtra,Buldana,443402,1,0,0
31-12-2025,Maharashtra,Buldhana,443001,7,2,0
31-12-2025,Maharashtra,Buldhana,443102,1,0,0
31-12-2025,Maharashtra,Buldhana,443103,1,2,0
31-12-2025,Maharashtra,Buldhana,443201,8,0,0
31-12-2025,Maharashtra,Buldhana,443301,6,0,0
31-12-2025,Maharashtra,Buldhana,444201,2,1,0
31-12-2025,Maharashtra,Buldhana,444306,4,3,0
31-12-2025,Maharashtra,Chandrapur,441222,2,0,0
31-12-2025,Maharashtra,Chandrapur,441224,5,0,0
31-12-2025,Maharashtra,Chandrapur,441225,2,0,0
31-12-2025,Maharashtra,Chandrapur,442402,2,0,0
31-12-2025,Maharashtra,Chandrapur,442901,0,1,0
31-12-2025,Maharashtra,Dhule,424301,2,2,1
31-12-2025,Maharashtra,Dhule,424307,6,1,0
31-12-2025,Maharashtra,Dhule,424311,5,5,1
31-12-2025,Maharashtra,Gadchiroli,442605,4,0,0
31-12-2025,Maharashtra,Gadchiroli,442703,1,0,0
31-12-2025,Maharashtra,Gadchiroli,442705,2,1,0
31-12-2025,Maharashtra,Gondiya,441601,14,2,0
31-12-2025,Maharashtra,Gondiya,441701,5,0,0
31-12-2025,Maharashtra,Hingoli,431513,7,3,3
31-12-2025,Maharashtra,Jalgaon,424104,1,4,0
31-12-2025,Maharashtra,Jalgaon,424106,1,0,0
31-12-2025,Maharashtra,Jalgaon,424201,5,3,1
31-12-2025,Maharashtra,Jalgaon,425114,1,0,0
31-12-2025,Maharashtra,Jalgaon,425115,5,0,0
31-12-2025,Maharashtra,Jalgaon,425305,1,1,0
31-12-2025,Maharashtra,Jalgaon,425306,5,0,0
31-12-2025,Maharashtra,Jalna,431132,5,0,0
31-12-2025,Maharashtra,Jalna,431135,2,0,0
31-12-2025,Maharashtra,Jalna,431205,1,0,0
31-12-2025,Maharashtra,Kolhapur,416104,3,2,0
31-12-2025,Maharashtra,Kolhapur,416105,1,0,0
31-12-2025,Maharashtra,Kolhapur,416106,0,1,0
31-12-2025,Maharashtra,Kolhapur,416205,4,0,0
31-12-2025,Maharashtra,Kolhapur,416219,4,2,0
31-12-2025,Maharashtra,Kolhapur,416229,3,1,0
31-12-2025,Maharashtra,Kolhapur,416230,3,0,0
31-12-2025,Maharashtra,Latur,413517,14,3,0
31-12-2025,Maharashtra,Latur,413544,2,1,0
31-12-2025,Maharashtra,Mumbai,400002,2,2,0
31-12-2025,Maharashtra,Mumbai,400004,3,0,0
31-12-2025,Maharashtra,Mumbai,400006,2,0,0
31-12-2025,Maharashtra,Mumbai,400014,2,0,0
31-12-2025,Maharashtra,Mumbai,400022,4,0,0
31-12-2025,Maharashtra,Mumbai,400051,3,2,0
31-12-2025,Maharashtra,Mumbai,400059,3,1,0
31-12-2025,Maharashtra,Mumbai,400061,2,2,0
31-12-2025,Maharashtra,Mumbai,400063,2,3,0
31-12-2025,Maharashtra,Mumbai,400077,0,2,0
31-12-2025,Maharashtra,Mumbai,400092,3,1,0
31-12-2025,Maharashtra,Mumbai,400093,7,0,0
31-12-2025,Maharashtra,Mumbai,400098,1,0,0
31-12-2025,Maharashtra,Mumbai,400102,1,2,0
31-12-2025,Maharashtra,Mumbai,401209,1,0,0
31-12-2025,Maharashtra,Mumbai City,400004,1,0,0
31-12-2025,Maharashtra,Mumbai City,400005,1,0,0
31-12-2025,Maharashtra,Mumbai City,400018,1,0,0
31-12-2025,Maharashtra,Mumbai City,400022,3,1,1
31-12-2025,Maharashtra,Mumbai City,400037,4,1,0
31-12-2025,Maharashtra,Mumbai Suburban,400053,3,1,1
31-12-2025,Maharashtra,Mumbai Suburban,400058,3,1,0
31-12-2025,Maharashtra,Mumbai Suburban,400068,8,3,1
31-12-2025,Maharashtra,Mumbai Suburban,400069,2,1,0
31-12-2025,Maharashtra,Mumbai Suburban,400075,0,2,0
31-12-2025,Maharashtra,Mumbai Suburban,400076,2,2,0
31-12-2025,Maharashtra,Mumbai Suburban,400084,0,2,0
31-12-2025,Maharashtra,Mumbai Suburban,400088,1,2,0
31-12-2025,Maharashtra,Mumbai Suburban,400095,4,8,0
31-12-2025,Maharashtra,Mumbai Suburban,400103,0,1,0
31-12-2025,Maharashtra,Mumbai Suburban,400104,5,4,0
31-12-2025,Maharashtra,Mumbai( Sub Urban ),400043,0,1,0
31-12-2025,Maharashtra,Mumbai( Sub Urban ),400082,1,0,0
31-12-2025,Maharashtra,Nagpur,440012,1,1,1
31-12-2025,Maharashtra,Nagpur,440018,0,1,1
31-12-2025,Maharashtra,Nagpur,440037,1,1,0
31-12-2025,Maharashtra,Nagpur,441103,1,0,0
31-12-2025,Maharashtra,Nagpur,441107,3,1,0
31-12-2025,Maharashtra,Nagpur,441210,3,0,0
31-12-2025,Maharashtra,Nagpur,441303,2,0,0
31-12-2025,Maharashtra,Nagpur,441404,1,0,0
31-12-2025,Maharashtra,Nagpur,441501,3,0,0
31-12-2025,Maharashtra,Nanded,431712,12,2,0
31-12-2025,Maharashtra,Nanded,431715,8,1,0
31-12-2025,Maharashtra,Nandurbar,425414,7,6,0
31-12-2025,Maharashtra,Nandurbar,425415,8,0,0
31-12-2025,Maharashtra,Nashik,422005,0,1,0
31-12-2025,Maharashtra,Nashik,422010,4,1,0
31-12-2025,Maharashtra,Nashik,422103,9,3,0
31-12-2025,Maharashtra,Nashik,422203,5,1,0
31-12-2025,Maharashtra,Nashik,422222,2,1,0
31-12-2025,Maharashtra,Nashik,422303,5,1,0
31-12-2025,Maharashtra,Nashik,422304,0,1,0
31-12-2025,Maharashtra,Nashik,423101,1,3,0
31-12-2025,Maharashtra,Nashik,423111,1,0,0
31-12-2025,Maharashtra,Nashik,423212,1,1,0
31-12-2025,Maharashtra,Nashik,423401,10,6,0
31-12-2025,Maharashtra,Osmanabad,413501,10,5,0
31-12-2025,Maharashtra,Osmanabad,413528,4,0,0
31-12-2025,Maharashtra,Osmanabad,413605,4,0,0
31-12-2025,Maharashtra,Osmanabad,413623,5,0,0
31-12-2025,Maharashtra,Osmanabad,413624,0,1,0
31-12-2025,Maharashtra,Palghar,401102,2,1,0
31-12-2025,Maharashtra,Palghar,401201,1,0,0
31-12-2025,Maharashtra,Palghar,401202,0,1,0
31-12-2025,Maharashtra,Palghar,401301,2,0,0
31-12-2025,Maharashtra,Palghar,401304,1,1,0
31-12-2025,Maharashtra,Palghar,401506,1,0,0
31-12-2025,Maharashtra,Palghar,401604,7,4,0
31-12-2025,Maharashtra,Palghar,401610,1,1,0
31-12-2025,Maharashtra,Parbhani,431514,16,0,0
31-12-2025,Maharashtra,Parbhani,431541,2,0,0
31-12-2025,Maharashtra,Parbhani,431720,2,1,0
31-12-2025,Maharashtra,Pune,410501,8,5,0
31-12-2025,Maharashtra,Pune,411001,5,2,0
31-12-2025,Maharashtra,Pune,411013,1,2,0
31-12-2025,Maharashtra,Pune,411017,10,7,0
31-12-2025,Maharashtra,Pune,411028,9,7,0
31-12-2025,Maharashtra,Pune,411030,3,1,0
31-12-2025,Maharashtra,Pune,411031,0,1,0
31-12-2025,Maharashtra,Pune,411058,1,2,0
31-12-2025,Maharashtra,Pune,412108,1,0,0
31-12-2025,Maharashtra,Pune,412114,2,1,0
31-12-2025,Maharashtra,Pune,412208,5,3,0
31-12-2025,Maharashtra,Pune,412209,1,1,0
31-12-2025,Maharashtra,Pune,412214,1,2,0
31-12-2025,Maharashtra,Pune,412220,1,0,0
31-12-2025,Maharashtra,Pune,412301,4,2,0
31-12-2025,Maharashtra,Pune,412304,1,0,0
31-12-2025,Maharashtra,Pune,412406,1,0,0
31-12-2025,Maharashtra,Pune,413103,0,1,0
31-12-2025,Maharashtra,Pune,413104,0,3,0
31-12-2025,Maharashtra,Pune,413115,2,1,0
31-12-2025,Maharashtra,Raigad,402110,0,1,0
31-12-2025,Maharashtra,Raigad,402201,1,0,0
31-12-2025,Maharashtra,Raigad,402303,1,0,0
31-12-2025,Maharashtra,Raigad,410206,6,6,2
31-12-2025,Maharashtra,Raigad,410218,1,0,0
31-12-2025,Maharashtra,Raigad,410220,1,0,0
31-12-2025,Maharashtra,Raigarh,402105,1,0,0
31-12-2025,Maharashtra,Raigarh,402108,1,0,0
31-12-2025,Maharashtra,Raigarh,402202,0,1,0
31-12-2025,Maharashtra,Raigarh,402302,0,3,0
31-12-2025,Maharashtra,Raigarh,402309,2,0,0
31-12-2025,Maharashtra,Raigarh,410218,1,1,0
31-12-2025,Maharashtra,Ratnagiri,415602,1,0,0
31-12-2025,Maharashtra,Ratnagiri,415604,5,0,0
31-12-2025,Maharashtra,Ratnagiri,415608,2,0,0
31-12-2025,Maharashtra,Ratnagiri,415621,2,0,0
31-12-2025,Maharashtra,Ratnagiri,415720,3,0,0
31-12-2025,Maharashtra,Ratnagiri,416705,1,0,0
31-12-2025,Maharashtra,Sangli,415306,3,0,0
31-12-2025,Maharashtra,Sangli,415308,1,0,0
31-12-2025,Maharashtra,Sangli,415405,1,0,0
31-12-2025,Maharashtra,Sangli,416306,1,0,0
31-12-2025,Maharashtra,Sangli,416311,0,1,0
31-12-2025,Maharashtra,Sangli,416401,3,0,0
31-12-2025,Maharashtra,Sangli,416403,1,1,0
31-12-2025,Maharashtra,Sangli,416404,4,2,0
31-12-2025,Maharashtra,Satara,412803,4,1,0
31-12-2025,Maharashtra,Satara,415023,1,0,0
31-12-2025,Maharashtra,Satara,415105,1,1,0
31-12-2025,Maharashtra,Satara,415110,0,1,0
31-12-2025,Maharashtra,Satara,415122,1,0,0
31-12-2025,Maharashtra,Satara,415501,2,2,0
31-12-2025,Maharashtra,Satara,415507,2,1,0
31-12-2025,Maharashtra,Satara,415514,0,1,0
31-12-2025,Maharashtra,Satara,415536,2,0,0
31-12-2025,Maharashtra,Sindhudurg,416510,2,0,0
31-12-2025,Maharashtra,Sindhudurg,416518,1,0,0
31-12-2025,Maharashtra,Sindhudurg,416522,0,1,0
31-12-2025,Maharashtra,Sindhudurg,416609,1,0,0
31-12-2025,Maharashtra,Solapur,413004,10,4,0
31-12-2025,Maharashtra,Solapur,413007,1,0,0
31-12-2025,Maharashtra,Solapur,413112,1,0,0
31-12-2025,Maharashtra,Solapur,413203,4,5,0
31-12-2025,Maharashtra,Solapur,413211,4,1,0
31-12-2025,Maharashtra,Solapur,413215,2,0,0
31-12-2025,Maharashtra,Solapur,413252,1,0,0
31-12-2025,Maharashtra,Solapur,413305,4,1,0
31-12-2025,Maharashtra,Solapur,413307,2,0,0
31-12-2025,Maharashtra,Solapur,413317,1,1,0
31-12-2025,Maharashtra,Solapur,413410,0,1,0
31-12-2025,Maharashtra,Thane,400601,6,2,0
31-12-2025,Maharashtra,Thane,400605,8,4,0
31-12-2025,Maharashtra,Thane,400701,5,3,0
31-12-2025,Maharashtra,Thane,400705,8,4,0
31-12-2025,Maharashtra,Thane,400706,8,5,0
31-12-2025,Maharashtra,Thane,401602,0,1,0
31-12-2025,Maharashtra,Thane,401603,0,3,0
31-12-2025,Maharashtra,Thane,421005,1,1,0
31-12-2025,Maharashtra,Thane,421102,2,5,0
31-12-2025,Maharashtra,Thane,421203,2,4,0
31-12-2025,Maharashtra,Thane,421308,1,3,0
31-12-2025,Maharashtra,Thane,421402,2,1,0
31-12-2025,Maharashtra,Thane,421603,1,0,0
31-12-2025,Maharashtra,Wardha,442101,2,1,0
31-12-2025,Maharashtra,Washim,444404,8,1,0
31-12-2025,Maharashtra,Washim,444503,4,1,0
31-12-2025,Maharashtra,Washim,444505,6,0,0
31-12-2025,Maharashtra,Yavatmal,445202,8,2,0
31-12-2025,Maharashtra,Yavatmal,445206,3,4,0
31-12-2025,Maharashtra,Yavatmal,445302,5,2,0
31-12-2025,Maharashtra,Yavatmal,445306,1,0,0
31-12-2025,Manipur,Chandel,795102,0,3,0
31-12-2025,Manipur,Chandel,795131,2,16,0
31-12-2025,Manipur,Churachandpur,795139,2,3,0
31-12-2025,Manipur,Imphal East,795005,2,5,0
31-12-2025,Manipur,Imphal East,795008,2,4,0
31-12-2025,Manipur,Imphal West,795113,0,3,0
31-12-2025,Manipur,Senapati,795007,0,1,0
31-12-2025,Manipur,Senapati,795015,1,3,0
31-12-2025,Manipur,Thoubal,795101,0,3,0
31-12-2025,Manipur,Thoubal,795103,1,6,0
31-12-2025,Manipur,Thoubal,795130,1,0,0
31-12-2025,Manipur,Ukhrul,795145,0,2,0
31-12-2025,Meghalaya,East Garo Hills,794110,0,1,0
31-12-2025,Meghalaya,East Garo Hills,794111,0,5,1
31-12-2025,Meghalaya,East Jaintia Hills,793200,0,3,0
31-12-2025,Meghalaya,East Khasi Hills,793001,0,4,0
31-12-2025,Meghalaya,East Khasi Hills,793010,0,1,2
31-12-2025,Meghalaya,East Khasi Hills,793016,1,0,0
31-12-2025,Meghalaya,East Khasi Hills,793106,0,1,0
31-12-2025,Meghalaya,East Khasi Hills,793113,0,2,0
31-12-2025,Meghalaya,North Garo Hills,794112,0,7,0
31-12-2025,Meghalaya,Ri Bhoi,793101,0,1,2
31-12-2025,Meghalaya,South West Garo Hills,794115,0,1,0
31-12-2025,Meghalaya,West Jaintia Hills,793150,0,30,1
31-12-2025,Mizoram,Champhai,796321,1,4,1
31-12-2025,Mizoram,Mammit,796441,2,0,0
31-12-2025,Mizoram,Saiha,796901,0,1,0
31-12-2025,Mizoram,Serchhip,796181,2,0,0
31-12-2025,Nagaland,Dimapur,797113,0,1,0
31-12-2025,Nagaland,Kohima,797001,0,3,0
31-12-2025,Nagaland,Mokokchung,798601,0,4,0
31-12-2025,Nagaland,Mon,798602,0,2,0
31-12-2025,Nagaland,Mon,798621,0,5,1
31-12-2025,Nagaland,Tuensang,798601,0,1,0
31-12-2025,Nagaland,Tuensang,798626,0,2,0
31-12-2025,Odisha,Angul,759100,1,1,0
31-12-2025,Odisha,Angul,759116,0,1,0
31-12-2025,Odisha,Angul,759118,4,0,0
31-12-2025,Odisha,Angul,759132,3,3,0
31-12-2025,Odisha,Angul,759141,2,1,0
31-12-2025,Odisha,Balangir,767002,3,1,0
31-12-2025,Odisha,Balangir,767020,2,0,0
31-12-2025,Odisha,Balangir,767026,5,6,0
31-12-2025,Odisha,Balangir,767030,0,1,0
31-12-2025,Odisha,Baleshwar,756024,1,4,0
31-12-2025,Odisha,Baleshwar,756060,0,1,0
31-12-2025,Odisha,Baleswar,756023,0,1,0
31-12-2025,Odisha,Baleswar,756027,3,0,0
31-12-2025,Odisha,Baleswar,756033,2,0,0
31-12-2025,Odisha,Baleswar,756041,2,1,0
31-12-2025,Odisha,Baleswar,756044,1,1,0
31-12-2025,Odisha,Baleswar,756045,5,2,0
31-12-2025,Odisha,Baleswar,756046,1,0,0
31-12-2025,Odisha,Baleswar,756058,3,1,0
31-12-2025,Odisha,Bargarh,768032,3,3,0
31-12-2025,Odisha,Bargarh,768033,3,2,0
31-12-2025,Odisha,Bargarh,768036,7,4,0
31-12-2025,Odisha,Bargarh,768039,2,1,0
31-12-2025,Odisha,Bargarh,768115,2,2,0
31-12-2025,Odisha,Bhadrak,756112,0,1,0
31-12-2025,Odisha,Bhadrak,756116,1,1,0
31-12-2025,Odisha,Bhadrak,756122,2,0,0
31-12-2025,Odisha,Bhadrak,756125,2,2,0
31-12-2025,Odisha,Bhadrak,756127,0,1,0
31-12-2025,Odisha,Boudh,762012,1,0,0
31-12-2025,Odisha,Boudh,762013,1,0,0
31-12-2025,Odisha,Boudh,762015,1,2,0
31-12-2025,Odisha,Boudh,762024,2,0,0
31-12-2025,Odisha,Cuttack,753003,0,1,0
31-12-2025,Odisha,Cuttack,753009,0,1,0
31-12-2025,Odisha,Cuttack,753010,0,1,0
31-12-2025,Odisha,Cuttack,754002,1,0,0
31-12-2025,Odisha,Cuttack,754009,2,0,0
31-12-2025,Odisha,Cuttack,754022,1,4,0
31-12-2025,Odisha,Cuttack,754031,1,0,0
31-12-2025,Odisha,Cuttack,754035,4,1,0
31-12-2025,Odisha,Cuttack,754100,1,0,0
31-12-2025,Odisha,Cuttack,754131,2,0,0
31-12-2025,Odisha,Cuttack,754200,2,0,0
31-12-2025,Odisha,Cuttack,754203,1,0,0
31-12-2025,Odisha,Cuttack,754204,1,0,0
31-12-2025,Odisha,Cuttack,754206,0,1,0
31-12-2025,Odisha,Cuttack,754209,4,0,0
31-12-2025,Odisha,Cuttack,754290,0,1,0
31-12-2025,Odisha,Dhenkanal,759001,1,1,0
31-12-2025,Odisha,Dhenkanal,759014,1,0,0
31-12-2025,Odisha,Dhenkanal,759025,2,2,0
31-12-2025,Odisha,Gajapati,761015,0,2,0
31-12-2025,Odisha,Gajapati,761017,1,2,0
31-12-2025,Odisha,Ganjam,761008,1,2,0
31-12-2025,Odisha,Ganjam,761012,4,1,0
31-12-2025,Odisha,Ganjam,761032,4,2,0
31-12-2025,Odisha,Ganjam,761041,1,0,0
31-12-2025,Odisha,Ganjam,761042,1,0,0
31-12-2025,Odisha,Ganjam,761100,1,0,0
31-12-2025,Odisha,Ganjam,761101,2,0,0
31-12-2025,Odisha,Ganjam,761104,3,2,0
31-12-2025,Odisha,Ganjam,761110,1,0,0
31-12-2025,Odisha,Ganjam,761118,3,2,0
31-12-2025,Odisha,Ganjam,761144,1,1,0
31-12-2025,Odisha,JAJPUR,755004,1,0,0
31-12-2025,Odisha,JAJPUR,755006,2,0,0
31-12-2025,Odisha,JAJPUR,755018,1,2,0
31-12-2025,Odisha,JAJPUR,755027,1,0,0
31-12-2025,Odisha,Jagatsinghapur,754107,2,1,0
31-12-2025,Odisha,Jagatsinghapur,754139,1,0,0
31-12-2025,Odisha,Jagatsinghpur,754113,1,0,0
31-12-2025,Odisha,Jagatsinghpur,754138,1,0,0
31-12-2025,Odisha,Jajapur,754214,1,1,0
31-12-2025,Odisha,Jajapur,755001,0,1,0
31-12-2025,Odisha,Jajapur,755008,1,0,0
31-12-2025,Odisha,Jajapur,755009,2,1,0
31-12-2025,Odisha,Jajapur,755017,1,1,0
31-12-2025,Odisha,Jajapur,755022,0,1,0
31-12-2025,Odisha,Kalahandi,766012,6,1,0
31-12-2025,Odisha,Kalahandi,766015,5,0,0
31-12-2025,Odisha,Kalahandi,766036,0,2,0
31-12-2025,Odisha,Kalahandi,766037,0,8,0
31-12-2025,Odisha,Kandhamal,762029,1,0,0
31-12-2025,Odisha,Kandhamal,762100,2,1,0
31-12-2025,Odisha,Kandhamal,762103,3,3,0
31-12-2025,Odisha,Kandhamal,762104,1,0,0
31-12-2025,Odisha,Kandhamal,762107,0,2,0
31-12-2025,Odisha,Kendrapara,754211,2,2,0
31-12-2025,Odisha,Kendrapara,754214,1,2,0
31-12-2025,Odisha,Kendrapara,754216,4,0,0
31-12-2025,Odisha,Kendrapara,754217,1,1,0
31-12-2025,Odisha,Kendrapara,754240,1,2,0
31-12-2025,Odisha,Kendujhar,758002,0,1,0
31-12-2025,Odisha,Kendujhar,758013,4,0,0
31-12-2025,Odisha,Kendujhar,758014,7,2,0
31-12-2025,Odisha,Kendujhar,758018,1,4,0
31-12-2025,Odisha,Kendujhar,758023,1,3,0
31-12-2025,Odisha,Kendujhar,758037,2,0,0
31-12-2025,Odisha,Kendujhar,758038,0,3,0
31-12-2025,Odisha,Kendujhar,758047,3,1,0
31-12-2025,Odisha,Kendujhar,758076,3,3,0
31-12-2025,Odisha,Kendujhar,758079,1,3,0
31-12-2025,Odisha,Kendujhar,758081,2,0,0
31-12-2025,Odisha,Khorda,751001,0,1,0
31-12-2025,Odisha,Khorda,751018,0,2,0
31-12-2025,Odisha,Khorda,751029,0,1,0
31-12-2025,Odisha,Khorda,751030,1,1,0
31-12-2025,Odisha,Khorda,751031,1,0,1
31-12-2025,Odisha,Khorda,752031,1,1,0
31-12-2025,Odisha,Khorda,752050,2,0,0
31-12-2025,Odisha,Khorda,752056,3,1,0
31-12-2025,Odisha,Khordha,751012,1,0,0
