state,year_month,enrol_age_5_17,enrol_age_18_plus,demo_age_5_17,demo_age_18_plus,bio_age_5_17,bio_age_18_plus,demo_ratio_5_17,demo_ratio_18_plus,bio_ratio_5_17,bio_ratio_18_plus,total_updates,total_enrolment,update_intensity,update_intensity_3m_avg,update_decay_signal,update_consistency
WEST  BENGAL,2025-01,1,0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1,7.0,7.0,0.0,13.014948670236425
WEST  BENGAL,2025-04,0,0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0.0,3.5,-3.5,13.014948670236425
WEST  BENGAL,2025-05,1,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,3.0,3.3333333333333335,-0.3333333333333335,13.014948670236425
WEST  BENGAL,2025-07,0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0,0.0,1.0,-1.0,13.014948670236425
WEST  BENGAL,2025-08,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0,1.6666666666666667,0.33333333333333326,13.014948670236425
WEST  BENGAL,2025-09,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.6666666666666666,-0.6666666666666666,13.014948670236425
WEST  BENGAL,2025-10,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,13.014948670236425
WEST  BENGAL,2025-11,0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.3333333333333333,-0.3333333333333333,13.014948670236425
WEST  BENGAL,2025-12,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.3333333333333333,-0.3333333333333333,13.014948670236425
WEST  BENGAL,NaT,2,0,3.0,59.0,5.0,17.0,1.5,0.0,2.5,0.0,84.0,2,42.0,14.0,28.0,13.014948670236425
WEST BANGAL,2025-03,0,0,1.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,17.0,0,0.0,0.0,0.0,26.100766272276374
WEST BANGAL,2025-11,1,0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,1,5.0,2.5,2.5,26.100766272276374
WEST BANGAL,NaT,2,0,2.0,72.0,9.0,12.0,1.0,0.0,4.5,0.0,95.0,2,47.5,17.5,30.0,26.100766272276374
WEST BENGAL,2025-01,21338,3397,77963.0,1012704.0,655885.0,905664.0,3.6537163745430687,298.1171622019429,30.737885462555067,266.6070061819252,2652216.0,24735,107.22522741055185,107.22522741055185,0.0,23.08775797377508
WEST BENGAL,2025-02,3098,72,8555.0,133897.0,22547.0,30315.0,2.7614590058102,1859.6805555555557,7.277921239509361,421.0416666666667,195314.0,3170,61.61324921135647,84.41923831095416,-22.80598909959769,23.08775797377508
WEST BENGAL,2025-03,2320,72,5927.0,89071.0,16305.0,25451.0,2.554741379310345,1237.0972222222222,7.0280172413793105,353.4861111111111,136754.0,2392,57.17140468227425,75.33662710139419,-18.165222419119935,23.08775797377508
WEST BENGAL,2025-04,1391,84,7452.0,119034.0,18623.0,29583.0,5.357296908698778,1417.0714285714287,13.388209920920202,352.17857142857144,174692.0,1475,118.43525423728813,79.07330271030628,39.361951526981855,23.08775797377508
WEST BENGAL,2025-05,2181,50,5586.0,79836.0,11191.0,19320.0,2.56121045392022,1596.72,5.131132508023843,386.4,115933.0,2231,51.96458987001345,75.8570829298586,-23.892493059845158,23.08775797377508
WEST BENGAL,2025-06,2002,83,9476.0,145099.0,14208.0,21534.0,4.733266733266733,1748.1807228915663,7.096903096903097,259.4457831325301,190317.0,2085,91.27913669064748,87.22632693264968,4.052809757997792,23.08775797377508
WEST BENGAL,2025-07,1211,41,4409.0,67835.0,11465.0,19438.0,3.6407927332782823,1654.5121951219512,9.467382328654004,474.0975609756098,103147.0,1252,82.38578274760384,75.20983643608827,7.175946311515574,23.08775797377508
WEST BENGAL,2025-08,2442,76,8726.0,146287.0,16077.0,27091.0,3.5733005733005734,1924.828947368421,6.583538083538084,356.4605263157895,198181.0,2518,78.70571882446386,84.12354608757173,-5.417827263107867,23.08775797377508
WEST BENGAL,2025-09,2315,122,4928.0,81182.0,15447.0,23001.0,2.1287257019438446,665.4262295081967,6.672570194384449,188.5327868852459,124558.0,2437,51.11120229790726,70.73423462332498,-19.623032325417718,23.08775797377508
WEST BENGAL,2025-10,2672,52,7464.0,129752.0,15959.0,24927.0,2.7934131736526946,2495.230769230769,5.972679640718563,479.36538461538464,178102.0,2724,65.38252569750367,65.0664822732916,0.31604342421206866,23.08775797377508
WEST BENGAL,2025-11,2200,87,7344.0,116465.0,19128.0,29736.0,3.3381818181818184,1338.6781609195402,8.694545454545455,341.7931034482759,172673.0,2287,75.5019676432007,63.99856521287054,11.503402430330162,23.08775797377508
WEST BENGAL,2025-12,2182,82,8662.0,139803.0,19515.0,29376.0,3.9697525206232815,1704.9146341463415,8.943629697525207,358.2439024390244,197356.0,2264,87.1713780918728,76.01862381085905,11.152754281013742,23.08775797377508
WEST BENGAL,NaT,46046,4292,86059.0,1368802.0,204134.0,298586.0,1.8689788472397169,318.9193849021435,4.433262389784129,69.56803355079217,1957581.0,50338,38.888732170527234,67.18735930186692,-28.298627131339686,23.08775797377508
WESTBENGAL,2025-02,0,0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,11.0,0,0.0,0.0,0.0,19.328303943526272
WESTBENGAL,2025-05,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,19.328303943526272
WESTBENGAL,2025-12,1,0,0.0,9.0,1.0,4.0,0.0,0.0,1.0,0.0,14.0,1,14.0,4.666666666666667,9.333333333333332,19.328303943526272
WESTBENGAL,NaT,2,0,0.0,74.0,2.0,6.0,0.0,0.0,1.0,0.0,82.0,2,41.0,18.333333333333332,22.666666666666668,19.328303943526272
